;linha_identificada;distancia_identificada;linha_faltosa;distancia real;tipo_de_falta;r_f;erro
9840;l27;48625,618810751606;l16;53458,87200000003;.1.3.0;r_40;-8,406472929006865
9841;l27;49037,669137396086;l16;53458,87200000003;.1.2.3.0;r_40;-7,689794166133305
9842;l27;48967,18243802254;l16;53608,22400000004;.1.0;r_40;-8,072159418411605
9843;l27;48428,13293498464;l16;53608,22400000004;.2.0;r_40;-9,009727734667623
9844;l27;48904,99444558128;l16;53608,22400000004;.3.0;r_40;-8,180322937783947
9845;l27;49483,95970167802;l16;53608,22400000004;.1.2;r_40;-7,173329188100087
9846;l27;49266,18164311114;l16;53608,22400000004;.2.3;r_40;-7,552110369674983
9847;l27;48805,73926458283;l16;53608,22400000004;.1.3;r_40;-8,352957384906073
9848;l27;49523,82790380491;l16;53608,22400000004;.1.2.0;r_40;-7,1039864599654585
9849;l27;49032,64991663522;l16;53608,22400000004;.2.3.0;r_40;-7,958291891688169
9850;l27;48715,673613731626;l16;53608,22400000004;.1.3.0;r_40;-8,509608490500597
9851;l27;49136,166107493336;l16;53608,22400000004;.1.2.3.0;r_40;-7,77824627394598
9852;l27;49054,62989228904;l16;53757,57600000004;.1.0;r_40;-8,179829939179834
9853;l27;48519,13049379926;l16;53757,57600000004;.2.0;r_40;-9,11122356178536
9854;l27;49000,53335507448;l16;53757,57600000004;.3.0;r_40;-8,273919997747182
9855;l27;49582,68993202024;l16;53757,57600000004;.1.2;r_40;-7,261375586578265
9856;l27;49363,86028630232;l16;53757,57600000004;.2.3;r_40;-7,641985792740039
9857;l27;48897,16213614592;l16;53757,57600000004;.1.3;r_40;-8,453713465942576
9858;l27;49623,14813559083;l16;53757,57600000004;.1.2.0;r_40;-7,191006669462772
9859;l27;49129,39180301694;l16;53757,57600000004;.2.3.0;r_40;-8,049796615030184
9860;l27;48805,65156585789;l16;53757,57600000004;.1.3.0;r_40;-8,612877718615202
9861;l27;49234,61028134918;l16;53757,57600000004;.1.2.3.0;r_40;-7,866790210213874
9862;l27;49141,97887554282;l16;53906,92800000004;.1.0;r_40;-8,287671730492024
9863;l27;48610,06745238689;l16;53906,92800000004;.2.0;r_40;-9,212824790823467
9864;l27;49096,05247630055;l16;53906,92800000004;.3.0;r_40;-8,367551475425671
9865;l27;49681,36949061864;l16;53906,92800000004;.1.2;r_40;-7,349510118374959
9866;l27;49461,49172696272;l16;53906,92800000004;.2.3;r_40;-7,731943315124481
9867;l27;48988,53712337062;l16;53906,92800000004;.1.3;r_40;-8,554552832165824
9868;l27;49722,41377614839;l16;53906,92800000004;.1.2.0;r_40;-7,27812182943455
9869;l27;49226,08889363618;l16;53906,92800000004;.2.3.0;r_40;-8,141379251601624
9870;l27;48895,5526159774;l16;53906,92800000004;.1.3.0;r_40;-8,71628070232105
9871;l27;49333,012858244416;l16;53906,92800000004;.1.2.3.0;r_40;-7,955406496037995
9872;l27;49229,241471207104;l16;54056,28000000004;.1.0;r_40;-8,395663775660992
9873;l27;48702,69566920184;l16;54056,28000000004;.2.0;r_40;-9,311484415946493
9874;l27;49191,53098445805;l16;54056,28000000004;.3.0;r_40;-8,461253591377826
9875;l27;49780,01439828894;l16;54056,28000000004;.1.2;r_40;-7,43770491849975
9876;l27;49559,08556226127;l16;54056,28000000004;.2.3;r_40;-7,821966244480978
9877;l27;49078,693376021394;l16;54056,28000000004;.1.3;r_40;-8,657511942338354
9878;l27;49824,697898706974;l16;54056,28000000004;.1.2.0;r_40;-7,359986946374258
9879;l27;49322,75400462024;l16;54056,28000000004;.2.3.0;r_40;-8,233017510323787
9880;l27;48985,40837710322;l16;54056,28000000004;.1.3.0;r_40;-8,819762457132933
9881;l27;49431,37012561036;l16;54056,28000000004;.1.2.3.0;r_40;-8,044101588685685
9882;l27;49344,793945871614;l28;54255,00960000005;.1.0;r_40;-8,540333675015921
9883;l27;49373,14243557207;l28;54304,38720000005;.1.0;r_40;-8,576909587663636
9884;l27;49401,45703839372;l28;54353,764800000055;.1.0;r_40;-8,613544439729214
9885;l27;49429,73781358484;l28;54403,142400000055;.1.0;r_40;-8,650238128162158
9886;l27;49457,99391784176;l28;54452,520000000055;.1.0;r_40;-8,686974726728792
9887;l27;49486,26554993152;l28;54501,897600000055;.1.0;r_40;-8,723684317749724
9888;l27;49514,50342027263;l28;54551,27520000006;.1.0;r_40;-8,760452630549759
9889;l27;49542,70758781804;l28;54600,65280000006;.1.0;r_40;-8,797279562592056
9890;l27;49570,88853091265;l28;54650,03040000006;.1.0;r_40;-8,834146888900761
9891;l27;49420,133148583045;l29;54383,33040000004;.1.0;r_40;-8,632484519571843
9892;l27;48901,31615381656;l29;54383,33040000004;.2.0;r_40;-9,534862452371877
9893;l27;49400,43739979686;l29;54383,33040000004;.3.0;r_40;-8,6667413177375
9894;l27;49995,8873895516;l29;54383,33040000004;.1.2;r_40;-7,631075685615082
9895;l27;49772,47222283352;l29;54383,33040000004;.2.3;r_40;-8,019661484331976
9896;l27;49278,4588079141;l29;54383,33040000004;.1.3;r_40;-8,878898572991949
9897;l27;50041,81603875242;l29;54383,33040000004;.1.2.0;r_40;-7,551192027330554
9898;l27;49534,08683404791;l29;54383,33040000004;.2.3.0;r_40;-8,434284976839034
9899;l27;49182,32730933944;l29;54383,33040000004;.1.3.0;r_40;-9,046100002081255
9900;l27;49646,61824019644;l29;54383,33040000004;.1.2.3.0;r_40;-8,23855920324309
9901;l27;49523,68630531725;l29;54561,02880000005;.1.0;r_40;-8,761445274558803
9902;l27;49009,04316645722;l29;54561,02880000005;.2.0;r_40;-9,656563623531275
9903;l27;49513,85198653567;l29;54561,02880000005;.3.0;r_40;-8,778550096378703
9904;l27;50113,09198621792;l29;54561,02880000005;.1.2;r_40;-7,736292503394989
9905;l27;49888,23567247805;l29;54561,02880000005;.2.3;r_40;-8,127384887831912
9906;l27;49386,905357001495;l29;54561,02880000005;.1.3;r_40;-8,999348255056102
9907;l27;50159,698984185474;l29;54561,02880000005;.1.2.0;r_40;-7,65522899371003
9908;l27;49648,45170631667;l29;54561,02880000005;.2.3.0;r_40;-8,5444409247119
9909;l27;49289,11781808696;l29;54561,02880000005;.1.3.0;r_40;-9,169430033620461
9910;l27;49763,48916044415;l29;54561,02880000005;.1.2.3.0;r_40;-8,34435638411805
9911;l27;49627,12244360194;l29;54738,727200000045;.1.0;r_40;-8,890609559629826
9912;l27;49110,33212893284;l29;54738,727200000045;.2.0;r_40;-9,78946248955761
9913;l27;49630,25331565875;l29;54738,727200000045;.3.0;r_40;-8,885164036674745
9914;l27;50230,22748008623;l29;54738,727200000045;.1.2;r_40;-7,841629511609363
9915;l27;50003,93378883656;l29;54738,727200000045;.2.3;r_40;-8,235221925457473
9916;l27;49495,25677931556;l29;54738,727200000045;.1.3;r_40;-9,119963391031597
9917;l27;50277,5057488559;l29;54738,727200000045;.1.2.0;r_40;-7,75939846122146
9918;l27;49763,03117437931;l29;54738,727200000045;.2.3.0;r_40;-8,654223626313279
9919;l27;49395,80847527927;l29;54738,727200000045;.1.3.0;r_40;-9,2929337368799
9920;l27;49880,28732637634;l29;54738,727200000045;.1.2.3.0;r_40;-8,450280106508599
9921;l27;49730,44160963697;l29;54916,425600000046;.1.0;r_40;-9,019977294429593
9922;l27;49217,88318617159;l29;54916,425600000046;.2.0;r_40;-9,911469699789425
9923;l27;49743,56722439283;l29;54916,425600000046;.3.0;r_40;-8,99714792447911
9924;l27;50347,29385574419;l29;54916,425600000046;.1.2;r_40;-7,9470867370648985
9925;l27;50119,56656011366;l29;54916,425600000046;.2.3;r_40;-8,343172617724441
9926;l27;49603,51309779983;l29;54916,425600000046;.1.3;r_40;-9,24074394101282
9927;l27;50395,23620939084;l29;54916,425600000046;.1.2.0;r_40;-7,8637006444472055
9928;l27;49877,54245242056;l29;54916,425600000046;.2.3.0;r_40;-8,76412493075761
9929;l27;49502,3993181189;l29;54916,425600000046;.1.3.0;r_40;-9,41661104715328
9930;l27;49997,01273366254;l29;54916,425600000046;.1.2.3.0;r_40;-8,556330377946754
9931;l27;49833,64384867446;l29;55094,12400000005;.1.0;r_40;-9,149548400251108
9932;l27;49325,35577141302;l29;55094,12400000005;.2.0;r_40;-10,033613396295658
9933;l27;49842,36524955811;l29;55094,12400000005;.3.0;r_40;-9,134379275531025
9934;l27;50464,2916965016;l29;55094,12400000005;.1.2;r_40;-8,052663165211378
9935;l27;50235,13397466316;l29;55094,12400000005;.2.3;r_40;-8,45123698488899
9936;l27;49711,67433533904;l29;55094,12400000005;.1.3;r_40;-9,36168986519633
9937;l27;50512,890620467086;l29;55094,12400000005;.1.2.0;r_40;-7,968135100428107
9938;l27;49991,98683347132;l29;55094,12400000005;.2.3.0;r_40;-8,874142589077387
9939;l27;49608,89038338825;l29;55094,12400000005;.1.3.0;r_40;-9,540461900464987
9940;l27;50113,66537800041;l29;55094,12400000005;.1.2.3.0;r_40;-8,662507205915542
9941;l27;49930,36321074738;l29;55271,82240000004;.1.0;r_40;-9,290395168151715
9942;l27;49432,74986800056;l29;55271,82240000004;.2.0;r_40;-10,155893608047073
9943;l27;49955,488770320415;l29;55271,82240000004;.3.0;r_40;-9,246694304963603
9944;l27;50581,227077679774;l29;55271,82240000004;.1.2;r_40;-8,15834822924788
9945;l27;50350,6360209608;l29;55271,82240000004;.2.3;r_40;-8,559415046995234
9946;l27;49819,74051472415;l29;55271,82240000004;.1.3;r_40;-9,482801123941845
9947;l27;50630,46885932145;l29;55271,82240000004;.1.2.0;r_40;-8,072702042686068
9948;l27;50106,36368008138;l29;55271,82240000004;.2.3.0;r_40;-8,984277709989172
9949;l27;49715,281707397546;l29;55271,82240000004;.1.3.0;r_40;-9,66448623366067
9950;l27;50230,24525514006;l29;55271,82240000004;.1.2.3.0;r_40;-8,768810597806816
9951;l27;50033,31941494402;l29;55449,52080000004;.1.0;r_40;-9,420394202150849
9952;l27;49540,06545561771;l29;55449,52080000004;.2.0;r_40;-10,278310370380147
9953;l27;50068,55912726303;l29;55449,52080000004;.3.0;r_40;-9,359101802179998
9954;l27;50698,09319555958;l29;55449,52080000004;.1.2;r_40;-8,26415376287701
9955;l27;50466,07578890533;l29;55449,52080000004;.2.3;r_40;-8,667701429785113
9956;l27;49927,71165867754;l29;55449,52080000004;.1.3;r_40;-9,604077677728375
9957;l27;50747,97092877975;l29;55449,52080000004;.1.2.0;r_40;-8,177401466306176
9958;l27;50220,67300073444;l29;55449,52080000004;.2.3.0;r_40;-9,0945302787373
9959;l27;49821,57213037378;l29;55449,52080000004;.1.3.0;r_40;-9,788686063932499
9960;l27;50346,752360847546;l29;55449,52080000004;.1.2.3.0;r_40;-8,875240560984658
9961;l27;50136,15882006316;l29;55627,21920000004;.1.0;r_40;-9,550596384680512
9962;l27;49647,30251848498;l29;55627,21920000004;.2.0;r_40;-10,400863710740126
9963;l27;50181,55281323758;l29;55627,21920000004;.3.0;r_40;-9,471642653142272
9964;l27;50814,89003464126;l29;55627,21920000004;.1.2;r_40;-8,370079793057464
9965;l27;50581,451527050114;l29;55627,21920000004;.2.3;r_40;-8,776099179548142
9966;l27;50035,5877898165;l29;55627,21920000004;.1.3;r_40;-9,725519487217657
9967;l27;50865,39683165823;l29;55627,21920000004;.1.2.0;r_40;-8,282233366390123
9968;l27;50334,91480382297;l29;55627,21920000004;.2.3.0;r_40;-9,204900280724745
9969;l27;49927,76408022314;l29;55627,21920000004;.1.3.0;r_40;-9,913057168425418
9970;l27;50463,1866909009;l29;55627,21920000004;.1.2.3.0;r_40;-8,981797102792346
9971;l27;50238,88891809977;l29;55804,91760000005;.1.0;r_40;-9,68098868492061
9972;l27;49754,46102604882;l29;55804,91760000005;.2.0;r_40;-10,523553682268796
9973;l27;50286,19963596201;l29;55804,91760000005;.3.0;r_40;-9,59870119585517
9974;l27;50931,61757943018;l29;55804,91760000005;.1.2;r_40;-8,47612634673907
9975;l27;50696,76177354256;l29;55804,91760000005;.2.3;r_40;-8,884610838883251
9976;l27;50143,368930683006;l29;55804,91760000005;.1.3;r_40;-9,847126513202474
9977;l27;50982,746570776864;l29;55804,91760000005;.1.2.0;r_40;-8,38719773803315
9978;l27;50449,08909765152;l29;55804,91760000005;.2.3.0;r_40;-9,31538770150742
9979;l27;50033,85639504922;l29;55804,91760000005;.1.3.0;r_40;-10,037601568024815
9980;l27;50579,552842805744;l29;55804,91760000005;.1.2.3.0;r_40;-9,088472226792476
9981;l27;50350,40822342029;l18;55991,15040000004;.1.0;r_40;-9,810937799080753
9982;l27;49859,82783433274;l18;55991,15040000004;.2.0;r_40;-10,664203828996186
9983;l27;50404,37476620704;l18;55991,15040000004;.3.0;r_40;-9,71707383970488
9984;l27;51054,0008207174;l18;55991,15040000004;.1.2;r_40;-8,587179826834406
9985;l27;50817,47324591599;l18;55991,15040000004;.2.3;r_40;-8,998572025148126
9986;l27;50256,24275569442;l18;55991,15040000004;.1.3;r_40;-9,974719712481383
9987;l27;51105,80771938903;l18;55991,15040000004;.1.2.0;r_40;-8,497072134527368
9988;l27;50568,60275893229;l18;55991,15040000004;.2.3.0;r_40;-9,43143223952944
9989;l27;50144,972451191;l18;55991,15040000004;.1.3.0;r_40;-10,16825205311917
9990;l27;50701,57899086013;l18;55991,15040000004;.1.2.3.0;r_40;-9,200146798826811
9991;l27;50355,41837004934;l18;55999,68480000004;.1.0;r_40;-9,817067529802024
9992;l27;49864,95008085746;l18;55999,68480000004;.2.0;r_40;-10,670138584469653
9993;l27;50409,6579584988;l18;55999,68480000004;.3.0;r_40;-9,722728662350354
9994;l27;51059,725153418105;l18;55999,68480000004;.1.2;r_40;-8,592067374363008
9995;l27;50822,939356266696;l18;55999,68480000004;.2.3;r_40;-9,003908698578048
9996;l27;50261,429745134745;l18;55999,68480000004;.1.3;r_40;-9,980541860659905
9997;l27;51111,59464932072;l18;55999,68480000004;.1.2.0;r_40;-8,50185080674835
9998;l27;50574,00903942153;l18;55999,68480000004;.2.3.0;r_40;-9,436872974983643
9999;l27;50150,0950985582;l18;55999,68480000004;.1.3.0;r_40;-10,17418611140767
10000;l27;50707,31026756939;l18;55999,68480000004;.1.2.3.0;r_40;-9,205022268647568
10001;l27;50360,43033205293;l18;56008,21920000004;.1.0;r_40;-9,823194103044
10002;l27;49870,07169435072;l18;56008,21920000004;.2.0;r_40;-10,676074440974176
10003;l27;50414,940544950776;l18;56008,21920000004;.3.0;r_40;-9,728384538732431
10004;l27;51065,44881265882;l18;56008,21920000004;.1.2;r_40;-8,596956093239973
10005;l27;50828,40484844711;l18;56008,21920000004;.2.3;r_40;-9,009246447191002
10006;l27;50266,61607210166;l18;56008,21920000004;.1.3;r_40;-9,98636516107786
10007;l27;51117,380938752176;l18;56008,21920000004;.1.2.0;r_40;-8,50663059299084
10008;l27;50577,43027134023;l18;56008,21920000004;.2.3.0;r_40;-9,44576630363288
10009;l27;50155,217051550026;l18;56008,21920000004;.1.3.0;r_40;-10,18012137742265
10010;l27;50713,04092744884;l18;56008,21920000004;.1.2.3.0;r_40;-9,209898811319864
10011;l27;50365,44152176203;l18;56016,75360000003;.1.0;r_40;-9,82932201953706
10012;l27;49875,192674904574;l18;56016,75360000003;.2.0;r_40;-10,68201139834962
10013;l27;50420,22252567729;l18;56016,75360000003;.3.0;r_40;-9,73404146865224
10014;l27;51071,17179855838;l18;56016,75360000003;.1.2;r_40;-8,60184598325857
10015;l27;50833,86972251042;l18;56016,75360000003;.2.3;r_40;-9,01458527089447
10016;l27;50271,80173675804;l18;56016,75360000003;.1.3;r_40;-9,992189613451895
10017;l27;51123,16658782185;l18;56016,75360000003;.1.2.0;r_40;-8,511411493013975
10018;l27;50582,842050130006;l18;56016,75360000003;.2.3.0;r_40;-9,451197475897883
10019;l27;50160,33831036183;l18;56016,75360000003;.1.3.0;r_40;-10,186057850824284
10020;l27;50718,7709705973;l18;56016,75360000003;.1.2.3.0;r_40;-9,214776426671795
10021;l27;50370,45193932269;l18;56025,28800000003;.1.0;r_40;-9,835451279027238
10022;l27;49880,31302266398;l18;56025,28800000003;.2.0;r_40;-10,687949456343894
10023;l27;50425,50390079121;l18;56025,28800000003;.3.0;r_40;-9,73969945191349
10024;l27;51076,89411125965;l18;56025,28800000003;.1.2;r_40;-8,60673704417037
10025;l27;50839,33397856525;l18;56025,28800000003;.2.3;r_40;-9,019925169499533
10026;l27;50276,98673922611;l18;56025,28800000003;.1.3;r_40;-9,998015217569487
10027;l27;51128,95159661894;l18;56025,28800000003;.1.2.0;r_40;-8,516193506662642
10028;l27;50588,25323982626;l18;56025,28800000003;.2.3.0;r_40;-9,456629672772733
10029;l27;50165,45887511481;l18;56025,28800000003;.1.3.0;r_40;-10,191995531401826
10030;l27;50724,500397127325;l18;56025,28800000003;.1.2.3.0;r_40;-9,219655114507635
10031;l27;50375,46158490455;l18;56033,82240000003;.1.0;r_40;-9,841581881219431
10032;l27;49885,43273772716;l18;56033,82240000003;.2.0;r_40;-10,693888614786133
10033;l27;50430,7846704046;l18;56033,82240000003;.3.0;r_40;-9,745358488321276
10034;l27;51082,6157508397;l18;56033,82240000003;.1.2;r_40;-8,611629275841299
10035;l27;50844,79761675215;l18;56033,82240000003;.2.3;r_40;-9,025266142761739
10036;l27;50282,17107963754;l18;56033,82240000003;.1.3;r_40;-10,003841973201585
10037;l27;51134,73596521135;l18;56033,82240000003;.1.2.0;r_40;-8,520976633818742
10038;l27;50593,66384056937;l18;56033,82240000003;.2.3.0;r_40;-9,46206289401327
10039;l27;50170,578745962535;l18;56033,82240000003;.1.3.0;r_40;-10,197934418888154
10040;l27;50730,229207093376;l18;56033,82240000003;.1.2.3.0;r_40;-9,224534874732635
10041;l27;50380,47045869656;l18;56042,35680000002;.1.0;r_40;-9,847713825785027
10042;l27;49890,551820246204;l18;56042,35680000002;.2.0;r_40;-10,699828873411828
10043;l27;50436,06483463007;l18;56042,35680000002;.3.0;r_40;-9,751018577679725
10044;l27;51088,33671745136;l18;56042,35680000002;.1.2;r_40;-8,616522678005543
10045;l27;50850,26063716701;l18;56042,35680000002;.2.3;r_40;-9,030608190514288
10046;l27;50287,35475810123;l18;56042,35680000002;.1.3;r_40;-10,0096698801588
10047;l27;51140,52386009646;l18;56042,35680000002;.1.2.0;r_40;-8,525753627697123
10048;l27;50599,07385242711;l18;56042,35680000002;.2.3.0;r_40;-9,467497139501592
10049;l27;50175,69792303357;l18;56042,35680000002;.1.3.0;r_40;-10,203874513059654
10050;l27;50735,95740063519;l18;56042,35680000002;.1.2.3.0;r_40;-9,22941570710376
10051;l27;50385,47856090887;l18;56050,89120000002;.1.0;r_40;-9,853847112358494
10052;l27;49895,6702703141;l18;56050,89120000002;.2.0;r_40;-10,705770232059239
10053;l27;50441,34439358365;l18;56050,89120000002;.3.0;r_40;-9,75667971978704
10054;l27;51094,05701119608;l18;56050,89120000002;.1.2;r_40;-8,621417250486662
10055;l27;50855,72303992565;l18;56050,89120000002;.2.3;r_40;-9,035951312555753
10056;l27;50292,53777477708;l18;56050,89120000002;.1.3;r_40;-10,015498938163008
10057;l27;51146,31480814335;l18;56050,89120000002;.1.2.0;r_40;-8,530525311213962
10058;l27;50604,48327551382;l18;56050,89120000002;.2.3.0;r_40;-9,472932409038833
10059;l27;50180,816406532926;l18;56050,89120000002;.1.3.0;r_40;-10,209815813559755
10060;l27;50741,68497783442;l18;56050,89120000002;.1.2.3.0;r_40;-9,234297611478988
10061;l27;50390,48589170569;l18;56059,42560000002;.1.0;r_40;-9,859981740654234
10062;l27;49900,788088091416;l18;56059,42560000002;.2.0;r_40;-10,71171269044908
10063;l27;50446,623347364446;l18;56059,42560000002;.3.0;r_40;-9,762341914470822
10064;l27;51099,77663220486;l18;56059,42560000002;.1.2;r_40;-8,626312993056779
10065;l27;50861,184825134005;l18;56059,42560000002;.2.3;r_40;-9,041295508701875
10066;l27;50297,72012976807;l18;56059,42560000002;.1.3;r_40;-10,021329147035102
10067;l27;51152,10511484288;l18;56059,42560000002;.1.2.0;r_40;-8,535298110225673
10068;l27;50609,8921099502;l18;56059,42560000002;.2.3.0;r_40;-9,478368702415075
10069;l27;50185,93419656474;l18;56059,42560000002;.1.3.0;r_40;-10,215758320207327
10070;l27;50747,41193881756;l18;56059,42560000002;.1.2.3.0;r_40;-9,239180587638304
10071;l27;50419,61132177556;l21;56109,108000000015;.1.0;r_40;-9,895736459981672
10072;l27;49930,624824498926;l21;56109,108000000015;.2.0;r_40;-10,746230235302628
10073;l27;50477,38848798155;l21;56109,108000000015;.3.0;r_40;-9,79524468671686
10074;l27;51133,10364909891;l21;56109,108000000015;.1.2;r_40;-8,654759896196373
10075;l27;50892,967838253935;l21;56109,108000000015;.2.3;r_40;-9,07242789621839
10076;l27;50327,84344368999;l21;56109,108000000015;.1.3;r_40;-10,055348247875347
10077;l27;51185,83055444135;l21;56109,108000000015;.1.2.0;r_40;-8,563052037113481
10078;l27;50641,36765965798;l21;56109,108000000015;.2.3.0;r_40;-9,51003586076805
10079;l27;50215,69221111283;l21;56109,108000000015;.1.3.0;r_40;-10,250412785920224
10080;l27;50780,773802567564;l21;56109,108000000015;.1.2.3.0;r_40;-9,26756688167265
10081;l27;50443,71221989183;l21;56150,25600000001;.1.0;r_40;-9,925386468969895
10082;l27;49955,32417988117;l21;56150,25600000001;.2.0;r_40;-10,77483934810589
10083;l27;50502,88051668993;l21;56150,25600000001;.3.0;r_40;-9,822475103516258
10084;l27;51160,73244952445;l21;56150,25600000001;.1.2;r_40;-8,678273827868182
10085;l27;50919,28443838676;l21;56150,25600000001;.2.3;r_40;-9,098224136680187
10086;l27;50352,77135281166;l21;56150,25600000001;.1.3;r_40;-10,083559837365014
10087;l27;51213,7514108715;l21;56150,25600000001;.1.2.0;r_40;-8,586057996038907
10088;l27;50667,42129532624;l21;56150,25600000001;.2.3.0;r_40;-9,536289475086784
10089;l27;50240,31854192133;l21;56150,25600000001;.1.3.0;r_40;-10,27914891029898
10090;l27;50808,40548776944;l21;56150,25600000001;.1.2.3.0;r_40;-9,291075795855551
10091;l27;50467,80328004473;l21;56191,40400000001;.1.0;r_40;-9,955053589118968
10092;l27;49980,00881833628;l21;56191,40400000001;.2.0;r_40;-10,803474058047314
10093;l27;50528,3584708408;l21;56191,40400000001;.3.0;r_40;-9,849730000180902
10094;l27;51188,3523813241;l21;56191,40400000001;.1.2;r_40;-8,701803184733032
10095;l27;50945,61533809918;l21;56191,40400000001;.2.3;r_40;-9,123995505896065
10096;l27;50377,719872627626;l21;56191,40400000001;.1.3;r_40;-10,111735578692613
10097;l27;51241,65736100794;l21;56191,40400000001;.1.2.0;r_40;-8,609089881467579
10098;l27;50693,468030038246;l21;56191,40400000001;.2.3.0;r_40;-9,562555092232534
10099;l27;50264,96813636355;l21;56191,40400000001;.1.3.0;r_40;-10,307844572260546
10100;l27;50836,049923930426;l21;56191,40400000001;.1.2.3.0;r_40;-9,314562532306757
10101;l27;50491,918501288885;l21;56232,552;.1.0;r_40;-9,98467868590373
10102;l27;50004,678753522654;l21;56232,552;.2.0;r_40;-10,832134341370827
10103;l27;50553,82236294187;l21;56232,552;.3.0;r_40;-9,877009354956112
10104;l27;51215,95664621028;l21;56232,552;.1.2;r_40;-8,725359791046387
10105;l27;50971,93188729576;l21;56232,552;.2.3;r_40;-9,149791834951237
10106;l27;50402,65297437636;l21;56232,552;.1.3;r_40;-10,139938136650684
10107;l27;51269,57538999965;l21;56232,552;.1.2.0;r_40;-8,63210075815414
10108;l27;50719,52925366804;l21;56232,552;.2.3.0;r_40;-9,58879550881658
10109;l27;50289,60159095053;l21;56232,552;.1.3.0;r_40;-10,336568306257794
10110;l27;50863,68000958789;l21;56232,552;.1.2.3.0;r_40;-9,33807422857582
10111;l27;50516,00904757549;l21;56273,7;.1.0;r_40;-10,01434669981998
10112;l27;50029,35804701619;l21;56273,7;.2.0;r_40;-10,860778347799096
10113;l27;50579,2772091873;l21;56273,7;.3.0;r_40;-9,904304443179916
10114;l27;51243,545257513935;l21;56273,7;.1.2;r_40;-8,748943623621766
10115;l27;50998,23409827255;l21;56273,7;.2.3;r_40;-9,1756131024592
10116;l27;50427,57067262109;l21;56273,7;.1.3;r_40;-10,168167485909427
10117;l27;51297,48945587671;l21;56273,7;.1.2.0;r_40;-8,655118527882436
10118;l27;50745,57681008051;l21;56273,7;.2.3.0;r_40;-9,615059696779449
10119;l27;50314,21892245864;l21;56273,7;.1.3.0;r_40;-10,365320083111639
10120;l27;50891,29575561405;l21;56273,7;.1.2.3.0;r_40;-9,361610865752729
10121;l27;50540,09503814413;l21;56314,848;.1.0;r_40;-10,04402263749241
10122;l27;50054,03958482431;l21;56314,848;.2.0;r_40;-10,889418450693038
10123;l27;50604,7539648132;l21;56314,848;.3.0;r_40;-9,931561424437957
10124;l27;51271,15175914629;l21;56314,848;.1.2;r_40;-8,772496339564526
10125;l27;51024,52198332836;l21;56314,848;.2.3;r_40;-9,201459287028662
10126;l27;50452,47298191159;l21;56314,848;.1.3;r_40;-10,196423601162454
10127;l27;51325,38861516062;l21;56314,848;.1.2.0;r_40;-8,678162224634825
10128;l27;50771,610710403314;l21;56314,848;.2.3.0;r_40;-9,6413476367668
10129;l27;50338,820147674094;l21;56314,848;.1.3.0;r_40;-10,39409987362584
10130;l27;50918,905291528965;l21;56314,848;.1.2.3.0;r_40;-9,385158304170565
10131;l27;50564,15639690361;l21;56355,996;.1.0;r_40;-10,07374141724838
10132;l27;50078,70641586708;l21;56355,996;.2.0;r_40;-10,918084133050753
10133;l27;50630,21665363759;l21;56355,996;.3.0;r_40;-9,958842872071234
10134;l27;51298,752251476624;l21;56355,996;.1.2;r_40;-8,796059507480892
10135;l27;51050,83229931875;l21;56355,996;.2.3;r_40;-9,22726645749378
10136;l27;50477,38028941066;l21;56355,996;.1.3;r_40;-10,224671023035794
10137;l27;51353,27287932456;l21;56355,996;.1.2.0;r_40;-8,701231828455986
10138;l27;50797,6309657332;l21;56355,996;.2.3.0;r_40;-9,667659309478077
10139;l27;50363,42484105158;l21;56355,996;.1.3.0;r_40;-10,422873631968937
10140;l27;50946,52996968315;l21;56355,996;.1.2.3.0;r_40;-9,40867940570524
10141;l27;50588,224979125145;l21;56397,14399999999;.1.0;r_40;-10,103447633243267
10142;l27;50103,35855380838;l21;56397,14399999999;.2.0;r_40;-10,946775371106622
10143;l27;50655,66528812132;l21;56397,14399999999;.3.0;r_40;-9,986148764406563
10144;l27;51326,33708596693;l21;56397,14399999999;.1.2;r_40;-8,819649909064335
10145;l27;51077,129245004064;l21;56397,14399999999;.2.3;r_40;-9,253096882918472
10146;l27;50502,28951670389;l21;56397,14399999999;.1.3;r_40;-10,25291510581288
10147;l27;51381,16834680287;l21;56397,14399999999;.1.2.0;r_40;-8,724281946362526
10148;l27;50823,66838140151;l21;56397,14399999999;.2.3.0;r_40;-9,693941135228142
10149;l27;50388,034762970114;l21;56397,14399999999;.1.3.0;r_40;-10,451638296315274
10150;l27;50974,14030678216;l21;56397,14399999999;.1.2.3.0;r_40;-9,43222545062428
10151;l27;50612,30069331306;l21;56438,292;.1.0;r_40;-10,133141444615468
10152;l27;50127,99744765599;l21;56438,292;.2.0;r_40;-10,97548964460278
10153;l27;50681,09988072092;l21;56438,292;.3.0;r_40;-10,013479079778387
10154;l27;51353,90627595312;l21;56438,292;.1.2;r_40;-8,843267521119753
10155;l27;51103,41186442189;l21;56438,292;.2.3;r_40;-9,278952226007362
10156;l27;50527,18335865676;l21;56438,292;.1.3;r_40;-10,281185948298644
10157;l27;51409,06074328256;l21;56438,292;.1.2.0;r_40;-8,747337405654223
10158;l27;50849,696233678864;l21;56438,292;.2.3.0;r_40;-9,720239594575533
10159;l27;50412,62858149632;l21;56438,292;.1.3.0;r_40;-10,480430969277442
